,id,question,formatted_answer
459,698,"帮我算一下在20190828,代码为08613的港股日价格振幅是多少，小数点后保留不超过3位。",在20190828，代码为08613的港股日价格振幅是no such column: 元。
460,706,我想知道2020年的中期报告中，机构投资者持有的份额占比超过75%的基金有多少，并且他们总共持有了多少?记得帮我保留两位小数。,根据2020年的中期报告，超过75%的基金中，机构投资者持有的份额占比为1481，他们总共持有了25956586921.65。
461,707,20200424日，一级行业为汽车的股票的成交金额合计是多少？取整。,20200424日，一级行业为汽车的股票的成交金额合计是0元。
462,708,民生加银睿智一年定期开放债券基金在20200930的季报里，前三大持仓占比的债券名称是什么?,在20200930的季报中，民生加银睿智一年定期开放债券基金的前三大持仓占比的债券名称分别是什么？
463,709,请帮我计算，代码为600510的股票，2020年一年持有的年化收益率有多少？百分数请保留两位小数。年化收益率定义为：（（有记录的一年的最终收盘价-有记录的一年的年初当天开盘价）/有记录的一年的当天开盘价）* 100%。,要计算代码为600510的股票在2020年的年化收益率，我们需要知道2020年的年初当天开盘价和年末收盘价。然后，我们可以使用以下公式来计算年化收益率：（（年末收盘价-年初当天开盘价）/年初当天开盘价）* 100%。请提供2020年的年初当天开盘价和年末收盘价，我将帮您计算出年化收益率。
464,710,我想知道2020年的中期报告中，机构投资者持有的份额占比超过30%的基金有多少，并且他们总共持有了多少?记得帮我保留两位小数。,"根据2020年的中期报告，超过30%的基金中有1802只基金的份额被机构投资者持有，他们总共持有了804,723,52535.8元。"
465,711,获得多少项国内专利？其中有多上项发明专利？,高开天数为84天
466,714,信澳慧管家货币B基金在20210630的季报里，前三大持仓占比的债券名称是什么?,信澳慧管家货币B基金在20210630的季报中，前三大持仓占比的债券名称分别为20国债、10国债。
467,715,查询下基金代码009250的基金，它的托管人是？,基金代码009250的基金的托管人是中国邮政储蓄银行股份有限公司。
468,716,我想知道招商安元灵活配置混合C基金在20191231的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,招商安元灵活配置混合C基金在20191231的季报中，其可转债持仓占比最大的行业是传媒行业。
469,718,我想知道股票301096在申万行业分类下的二级行业是什么？用最新的数据。,股票301096在申万行业分类下的二级行业是其他医药医疗。
470,719,帮我查询在2020年12月31日，代码为009902的基金前20大重仓股票中属于中信二级生物医药Ⅱ行业的平均市值是多少？小数点后保留不超过3位。,"根据查询结果显示，2020年12月31日，代码为009902的基金前20大重仓股票中属于中信二级生物医药Ⅱ行业的平均市值是260,640,716.154。"
471,722,在2021年的中期报告里，易方达基金管理有限公司管理的基金中，有多少比例的基金是个人投资者持有的份额超过机构投资者？希望得到一个精确到两位小数的百分比。,在2021年的中期报告中，易方达基金管理有限公司管理的基金中，没有任何比例的基金是个人投资者持有的份额超过机构投资者。
472,725,在2021年12月年报(含半年报)中，国泰君安君得鑫两年持有期混合C基金持有市值最多的前10只股票中，所在证券市场是上海证券交易所的有几个？,在2021年12月年报(含半年报)中，国泰君安君得鑫两年持有期混合C基金持有市值最多的前10只股票中，有132只股票所在证券市场是上海证券交易所。
473,727,2021年中期报告里，西部利得基金管理有限公司管理的基金中，机构投资者持有份额比个人投资者多的基金有多少只?,在2021年中期报告中，西部利得基金管理有限公司管理的基金中，有15只基金机构投资者持有份额比个人投资者多。
474,728,"我想了解一下兴业基金管理有限公司2020年成立的混合型基金,其管理费率的平均值是多少?请四舍五入保留小数点两位。",兴业基金管理有限公司2020年成立的混合型基金的管理费率平均值为1.13。
475,730,在20201031，按照申万行业分类的行业划分标准，哪个一级行业的A股公司数量最多？,根据20201031的申万行业分类的行业划分标准，A股公司数量最多的一级行业是机械设备，共有531家公司。
476,731,请查询：在2021的年度报告中，个人投资者持有基金份额大于机构投资者持有基金份额的基金属于债券型类型的有几个。,根据查询结果显示，在2021的年度报告中，个人投资者持有基金份额大于机构投资者持有基金份额的基金属于债券型类型的有637个。
477,732,我想知道易方达裕富债券A基金在20200630的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,易方达裕富债券A基金在20200630的季报中，其可转债持仓占比最大的行业是电力设备。
479,734,请问在非银金融行业，20190603行业的A股公司有多少?,在非银金融行业，20190603行业的A股公司共有80家。
480,736,查询下基金代码007059的基金，它的管理费率是？,基金代码007059的基金的管理费率是0.8%。
481,738,"请帮我查询下在2019年, 山西证券股份有限公司管理的债券型基金中，持有过公司债券的基金有多少只？",在2019年，山西证券股份有限公司管理的债券型基金中，持有过公司债券的基金有0只。
482,739,我想知道建信基金管理有限责任公司在2020年成立了多少只管理费率小于0.8%的基金？,建信基金管理有限责任公司在2020年成立了17只管理费率小于0.8%的基金。
483,740,"请帮我查询下在2020年, 安信基金管理有限责任公司管理的债券型基金中，持有过超短期融资券的基金有多少只？",在2020年，安信基金管理有限责任公司管理的债券型基金中，持有过超短期融资券的基金有2只。
484,741,"请查询：2019年12月年报(含半年报),持有19农业银行CD207且是前10大重仓股的基金有几个？",根据查询结果显示，持有19农业银行CD207且是前10大重仓股的基金共有5个。
485,743,请查询在20210301日期，中信行业分类下电子一级行业中，当日收盘价波动最大（即最高价与最低价之差最大）的股票代码是什么？,在20210301日期，中信行业分类下电子一级行业中，当日收盘价波动最大的股票代码是什么？
487,747,我想知道易方达恒盛3个月定期开放混合基金在20210930的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,易方达恒盛3个月定期开放混合基金在20210930的季报中，其可转债持仓占比最大的行业是申万一级行业中的XXX行业。
488,748,我想知道汇添富悦享定期开放混合基金，在2021年年度报告中，前10大重仓股中，有多少只股票在报告期内取得正收益。,在汇添富悦享定期开放混合基金的2021年年度报告中，前10大重仓股中没有任何股票在报告期内取得正收益。
489,749,我想知道股票300645在申万行业分类下的二级行业是什么？用最新的数据。,股票300645在申万行业分类下的二级行业是计算机设备。
490,751,"请查询：2020年12月年报(含半年报),持有20交投Y4且是前10大重仓股的基金有几个？",根据查询结果显示，2020年12月年报(含半年报)中持有20交投Y4且是前10大重仓股的基金数量为0个。
491,753,20201027日，请给出华安添瑞6个月持有期混合C基金的管理人和累计单位净值。,华安添瑞6个月持有期混合C基金的管理人是华安基金管理有限公司，累计单位净值为1.0448。
492,758,我想知道交银施罗德可转债债券C基金在20200331的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,根据交银施罗德可转债债券C基金在20200331的季报显示，其可转债持仓占比最大的行业是银行。
493,759,在2020年12月季报中，持有温氏股份这一股票且市值占基金资产净值比不小于5%的有几只基金？,在2020年12月季报中，持有温氏股份这一股票且市值占基金资产净值比不小于5%的有2只基金。
494,760,我想知道金鹰鑫益灵活配置混合E基金在20190930的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,金鹰鑫益灵活配置混合E基金在20190930的季报中，其可转债持仓占比最大的行业是传媒行业。
495,762,20211104日，开盘价较上一交易日最高价高的股票有多少只？（如上一交易日没有某只股票，则不统计在内）,20211104日，开盘价较上一交易日最高价高的股票共有0只。
496,763,我想知道国泰信用互利债券A基金在20211231的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,国泰信用互利债券A基金在20211231的季报中，其可转债持仓占比最大的行业是电子行业。
497,764,请帮我查询下股票代码为002925的股票在2021年内最高日收盘价是多少？,股票代码为002925的股票在2021年内的最高日收盘价是71.99。
498,767,请帮我查询在截止2020-06-30的基金定期报告中，基金总赎回份额为零的基金有几个？,在截止2020-06-30的基金定期报告中，没有基金的总赎回份额为零。
499,768,请查询在2020年度，300397股票涨停天数？   解释：（收盘价/昨日收盘价-1）》=9.8% 视作涨停,在2020年度，300397股票涨停的天数为8天。
500,769,请问股票代码为600578的股票在2019年内日成交量低于该股票当年平均日成交量的有多少个交易日？,股票代码为600578的股票在2019年内有148个交易日的日成交量低于该股票当年平均日成交量。
501,773,2020年一季度，有多少家基金发生了净赎回?总共赎回了多少份额?记得给我四舍五入到小数点后两位哦。,"2020年一季度，共有3931家基金发生了净赎回，总共赎回了294,586,541,1275.61份额。"
502,774,帮我查一下在2020年，代码为000929的A股股票今开盘高于昨收盘的天数？,高开天数为90天
503,775,我想知道鹏华丰诚债券A基金在20200930的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,根据鹏华丰诚债券A基金20200930的季报显示，其可转债持仓占比最大的行业是家用电器。
504,776,真兰仪表的主营业务是什么？,真兰仪表的主营业务是生产和销售各类仪表设备，包括压力传感器、温度传感器、流量计等。
505,777,请帮我查询出20210511日，建筑装饰一级行业涨幅超过5%（不包含）的股票数量。,根据查询结果显示，20210511日，建筑装饰一级行业涨幅超过5%（不包含）的股票数量为58572只。
506,779,请帮我查询下股票代码为002870的股票在2021年内最高日收盘价是多少？,股票代码为002870的股票在2021年内的最高日收盘价是45.54。
507,780,帮我查一下在2020年，代码为601028的A股股票今开盘高于昨收盘的天数？,在2020年，代码为601028的A股股票今开盘高于昨收盘的天数为：no such column: 元。
508,781,20190917日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20190917日，成交金额最大的前三家上市公司的股票代码分别是601318。
509,783,20190401日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20190401日，成交金额最大的前三家上市公司的股票代码是600030。
510,784,我想知道信澳量化多因子混合(LOF)A在2020年Q1的季报中，该基金的第5大重仓股的代码是什么?,在2020年Q1的季报中，信澳量化多因子混合(LOF)A基金的第5大重仓股的代码是2。
511,785,20190726日，一级行业为化工的股票的成交量合计是多少？取整。,"根据查询结果显示，20190726日，一级行业为化工的股票的成交量合计为2,342,532,922。"
513,787,我想知道在2019年，广发基金管理有限公司已发行的基金中，有多少只基金报告期期初基金总份额小于报告期期末基金总份额(使用每只基金当年最晚的定期报告数据计算)？,在2019年，广发基金管理有限公司已发行的基金中，有33只基金报告期期初基金总份额小于报告期期末基金总份额。
514,789,请帮我查询在截止2019-03-31的基金定期报告中，基金总赎回份额为零的基金有几个？,在截止2019-03-31的基金定期报告中，没有基金的总赎回份额为零。
515,792,"请查询：2019年12月年报(含半年报),持有19农业银行CD120且是前10大重仓股的基金有几个？",根据查询结果显示，持有19农业银行CD120且是前10大重仓股的基金共有2个。
516,798,国寿安保泰恒纯债债券基金在20200630且报告类型是年报(含半年报)的持债市值中，哪类债券市值最高？,在20200630且报告类型是年报(含半年报)的持债市值中，国寿安保泰恒纯债债券基金最高的债券市值是哪类债券？
517,802,在2020年的年度报告里，华安基金管理有限公司管理的基金中，有多少比例的基金是个人投资者持有的份额超过机构投资者？希望得到一个精确到两位小数的百分比。,在2020年的年度报告中，华安基金管理有限公司管理的基金中，没有提供个人投资者持有的份额超过机构投资者的比例。
518,804,请问2020年一季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,2020年一季度共有11976家基金是净申购，它们的净申购份额加起来是-370745411868.91。
519,805,请帮我计算，代码为300142的股票，2020年一年持有的年化收益率有多少？百分数请保留两位小数。年化收益率定义为：（（有记录的一年的最终收盘价-有记录的一年的年初当天开盘价）/有记录的一年的当天开盘价）* 100%。,根据查询结果显示，代码为300142的股票在2020年一年持有的年化收益率为0.21%。
520,806,请问2021年四季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,2021年四季度共有17325家基金是净申购，它们的净申购份额总计为72237093716.2。
522,808,20190408日，开盘价较上一交易日最高价高的股票有多少只？（如上一交易日没有某只股票，则不统计在内）,20190408日，开盘价较上一交易日最高价高的股票有0只。
524,810,截止2005年12月31日，南岭化工厂的总资产和净资产分别是多少？,20190408日，开盘价较上一交易日最高价高的股票有0只。
525,812,20210218港股下跌的股票家数有多少家?,20210218港股下跌的股票家数有0家。
526,814,请问股票代码为600601的股票在2019年内日成交量低于该股票当年平均日成交量的有多少个交易日？,股票代码为600601的股票在2019年内有178个交易日的日成交量低于该股票当年平均日成交量。
527,816,"请帮我查询在2020年,恒生前海基金管理有限公司成立哪种类型的基金个数最多?",在2020年，恒生前海基金管理有限公司成立的基金中，债券型基金的个数最多，共有4种。
528,817,请帮我查询下股票代码为301182的股票在2021年内最高日收盘价是多少？,20190408日，开盘价较上一交易日最高价高的股票有0只。
529,819,招商基金管理有限公司管理的混合型产品的数量有多少?,招商基金管理有限公司管理的混合型产品的数量为34个。
530,820,请查询：在20190729，属于申万二级橡胶行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,根据查询结果显示，20190729属于申万二级橡胶行业的A股股票，它们的平均成交金额是43101156.13666元。
531,822,融通增强收益债券C基金在20201231的季报里，前三大持仓占比的债券名称是什么?,融通增强收益债券C基金在20201231的季报里，前三大持仓占比的债券名称是20进出08。
532,823,请查询：在20190906，属于申万二级营销传播行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,"根据查询结果显示，20190906日，属于申万二级营销传播行业的A股股票的平均成交金额为114,525,816.7元。"
533,824,2019年三季度，有多少家基金发生了净赎回?总共赎回了多少份额?记得给我四舍五入到小数点后两位哦。,"2019年三季度共有1563家基金发生了净赎回，总共赎回了700,427,016,977.06份额。"
534,825,在2021年11月22日，使用中信行业分类标准，股票代码600267是属于哪个一级行业的?,股票代码600267在2021年11月22日，根据中信行业分类标准，属于医药一级行业。
535,828,20201231日，建筑装饰一级行业有多少只A股股票？,20201231日，建筑装饰一级行业共有166只A股股票。
536,829,请帮我计算，代码为601117的股票，2020年一年持有的年化收益率有多少？百分数请保留两位小数。年化收益率定义为：（（有记录的一年的最终收盘价-有记录的一年的年初当天开盘价）/有记录的一年的当天开盘价）* 100%。,根据查询结果显示，股票代码为601117的股票在2020年一年持有的年化收益率为0.00%。
537,831,在2019年报中，中科沃土沃瑞灵活配置混合C基金第七大重仓股的代码和股票名称是什么？,在2019年报中，中科沃土沃瑞灵活配置混合C基金的第七大重仓股的代码是688015，股票名称是交控科技。
538,832,20200616日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20200616日，成交金额最大的前三家上市公司的股票代码分别是600918。
539,833,2020年四季度，有多少家基金发生了净赎回?总共赎回了多少份额?记得给我四舍五入到小数点后两位哦。,"2020年四季度，共有3931家基金发生了净赎回，总共赎回了294,586,541,275.61份额。"
541,838,20210907日，一级行业为家用电器的股票的成交量合计是多少？取整。,根据查询结果显示，20210907日，一级行业为家用电器的股票的成交量合计为0。
542,839,我想知道泰康申润一年持有期混合C基金在20210331的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,根据泰康申润一年持有期混合C基金在20210331的季报显示，其可转债持仓占比最大的行业是银行。
543,840,20190812日，一级行业为家用电器的股票的成交金额合计是多少？取整。,20190812日，一级行业为家用电器的股票的成交金额合计是0元。
544,841,我想知道蜂巢基金管理有限公司在2020年成立了多少只管理费率小于0.8%的基金？,蜂巢基金管理有限公司在2020年成立了11只管理费率小于0.8%的基金。
545,842,"假设股票日收益率计算公式为：日收益率 = （当日收盘价-昨收盘价）/昨收盘价。请帮我找到在2019年，中信行业分类行业划分标准,建筑一级行业中, 代码为多少的股票的日均收益率最高？",在2019年，中信行业分类行业划分标准中，建筑一级行业中，股票代码为多少的股票的日均收益率最高？
546,845,在2021年报中，荃银高科和格力地产分别在多少只基金的前10大重仓股里？,在2021年报中，荃银高科和格力地产都没有出现在任何一只基金的前10大重仓股里。
547,846,请帮我查询在截止2019-09-30的报告期间，基金总份额降低的基金数量是多少？,在截止2019-09-30的报告期间，基金总份额降低的基金数量是0。
548,848,"请帮我查询下在2020年, 西部利得基金管理有限公司管理的债券型基金中，持有过可交换公司债券的基金有多少只？",在2020年，西部利得基金管理有限公司管理的债券型基金中，没有持有过可交换公司债券的基金。
549,849,20201207日，请给出嘉合永泰优选三个月持有期混合(FOF)C基金的管理人和累计单位净值。,嘉合永泰优选三个月持有期混合(FOF)C基金的管理人是嘉合基金管理有限公司，累计单位净值为1.0165。
550,850,请帮我计算，代码为000776的股票，2020年一年持有的年化收益率有多少？百分数请保留两位小数。年化收益率定义为：（（有记录的一年的最终收盘价-有记录的一年的年初当天开盘价）/有记录的一年的当天开盘价）* 100%。,请帮我计算，代码为000776的股票，2020年一年持有的年化收益率为（（2020年12月31日收盘价-2020年1月1日开盘价）/2020年1月1日开盘价）* 100%。
551,852,"请帮我查询下，在20201030，中信行业分类里一级行业为房地产行业的所有股票里, 成交金额(元)最多的股票的代码是什么？成交金额是多少？",在20201030，中信行业分类里一级行业为房地产行业的所有股票中，成交金额最多的股票的代码是什么？成交金额是多少？
553,858,20200617日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20200617日，成交金额最大的前三家上市公司的股票代码分别是002400。
554,859,我想知道鹏扬聚利六个月持有期债券A基金在20201231的年报(含半年报)中，其可转债持仓占比最大的是哪个行业？用中信一级行业来统计。,根据查询结果显示，20210907日，一级行业为家用电器的股票的成交量合计为0。
555,860,请帮我查询下，在2021年03月的报告中，报告期基金总申购份额和报告期基金总赎回份额差额最大的一只基金的简称是什么？差额有多少？保留两位小数。,在2021年03月的报告中，差额最大的一只基金的简称是中信保诚嘉鸿债券C，差额为0.00份。
556,861,勤上有限何时变更为内资企业？,勤上有限何时变更为内资企业取决于具体的情况和条件。一般来说，当勤上有限公司的股权结构发生变化，使得公司的控制权由外资企业转移到国内投资者手中，或者外资企业的股权比例低于规定的阈值时，勤上有限公司可以申请变更为内资企业。具体的变更程序和要求可能会根据不同的国家和地区而有所不同，因此需要根据当地的法律法规进行具体操作。
557,863,20210701日，请给出博道嘉兴一年持有期混合基金的管理人和累计单位净值。,截至20210701日，博道嘉兴一年持有期混合基金的管理人是XXX，累计单位净值为XXX。
558,864,请查询：在20200319，属于申万二级电气自动化设备行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,在20200319，属于申万二级电气自动化设备行业的A股股票的平均成交金额是155188801.12908。
559,865,西部利得得尊纯债债券C基金在20211231且报告类型是季报的持债市值中，哪类债券市值最高？,"在20211231且报告类型是季报的持债市值中，西部利得得尊纯债债券C基金中，债券类型中市值最高的是""""债券类型""。"
560,869,我想知道长城品质成长混合C基金，在2021年半年度报告中，前10大重仓股中，有多少只股票在报告期内取得正收益。,在长城品质成长混合C基金的2021年半年度报告中，前10大重仓股中有79只股票在报告期内取得了正收益。
561,870,鹏华添利宝货币B基金在20210331且报告类型是季报的持债市值中，哪类债券市值最高？,在20210331且报告类型是季报的持债市值中，债券类型未被识别。
562,872,请帮我查询在截止2019-06-30的基金定期报告中，基金总赎回份额为零的基金有几个？,在截止2019-06-30的基金定期报告中，没有基金的总赎回份额为零。
563,873,在2020年12月年报(含半年报)中，中欧真益稳健一年持有期混合C基金持有市值最多的前10只股票中，所在证券市场是深圳证券交易所的有几个？,在2020年12月年报(含半年报)中，中欧真益稳健一年持有期混合C基金持有市值最多的前10只股票中，有59只股票所在证券市场是深圳证券交易所。
564,874,请帮我查询下，在2020年03月的报告中，报告期基金总申购份额和报告期基金总赎回份额差额最大的一只基金的简称是什么？差额有多少？保留两位小数。,在2020年03月的报告中，差额最大的一只基金的简称是华泰紫金智惠定期开放债券C，差额为0.00份。
565,875,20190129日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20190129日，成交金额最大的前三家上市公司的股票代码分别是601318。
566,876,在2019年12月季报中，持有长实集团这一股票且市值占基金资产净值比不小于5%的有几只基金？,在2019年12月季报中，持有长实集团这一股票且市值占基金资产净值比不小于5%的基金数量为0只。
567,877,2019年四季度，有多少家基金发生了净赎回?总共赎回了多少份额?记得给我四舍五入到小数点后两位哦。,"2019年四季度共有1563家基金发生了净赎回，总共赎回了700,427,016,977.06份额。"
568,879,生态环境建设行业的上游是什么行业？,生态环境建设行业的上游是环境保护行业。
569,882,在2020年12月季报中，持有九洲药业这一股票且市值占基金资产净值比不小于5%的有几只基金？,在2020年12月季报中，持有九洲药业这一股票且市值占基金资产净值比不小于5%的基金共有24只。
570,883,"在20200630的年报(含半年报)中，国泰农惠定期开放债券基金的债券持仓,其持有最大仓位的债券类型是什么?",在20200630的年报(含半年报)中，国泰农惠定期开放债券基金的债券持仓中，持有最大仓位的债券类型是什么。
571,888,查询下基金代码010663的基金，它的管理费率是？,基金代码010663的基金的管理费率是1.2%。
572,889,请帮我查询在截止2020-09-30的基金定期报告中，基金总赎回份额为零的基金有几个？,在截止2020-09-30的基金定期报告中，没有基金的总赎回份额为零。
573,891,20200907日，请给出华宝大健康混合A基金的管理人和累计单位净值。,华宝大健康混合A基金的管理人是华宝基金管理有限公司，累计单位净值为累计单位净值。
574,892,我想知道凯石沣混合C基金在20201231的年报(含半年报)中，其可转债持仓占比最大的是哪个行业？用中信一级行业来统计。,凯石沣混合C基金在20201231的年报(含半年报)中，其可转债持仓占比最大的行业是银行。
575,893,在2020年报中，招商沪深300高贝塔指数基金第三大重仓股的代码和股票名称是什么？,在2020年报中，招商沪深300高贝塔指数基金的第三大重仓股的代码是XXX，股票名称是XXX。
576,895,在2021年报中，鹏华核心优势混合A基金第十大重仓股的代码和股票名称是什么？,鹏华核心优势混合A基金在2021年报中的第十大重仓股是海大集团，股票代码为002311。
577,896,2021年四季度，有多少家基金发生了净赎回?总共赎回了多少份额?记得给我四舍五入到小数点后两位哦。,2021年四季度，共有4337家基金发生了净赎回，总共赎回了3686507876467.15份额。
578,897,20211027日，请给出光大阳光稳债收益12个月持有期债券C基金的管理人和单位净值。单位净值保留两位小数。,光大阳光稳债收益12个月持有期债券C基金的管理人是上海光大证券资产管理有限公司，单位净值为1.03。
579,898,我想知道在2020年，南方基金管理股份有限公司已发行的基金中，有多少只基金报告期期初基金总份额小于报告期期末基金总份额(使用每只基金当年最晚的定期报告数据计算)？,在2020年，南方基金管理股份有限公司已发行的基金中，没有一只基金报告期期初基金总份额小于报告期期末基金总份额。
580,899,请查询：在20201130，属于申万二级农产品加工行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,根据查询结果显示，20210907日，一级行业为家用电器的股票的成交量合计为0。
581,900,我想知道在2019年，泓德基金管理有限公司已发行的基金中，有多少只基金报告期期初基金总份额小于报告期期末基金总份额(使用每只基金当年最晚的定期报告数据计算)？,在2019年，泓德基金管理有限公司已发行的基金中，有1只基金报告期期初基金总份额小于报告期期末基金总份额。
582,902,在2019年报中，鹏华核心优势混合A基金第四大重仓股的代码和股票名称是什么？,鹏华核心优势混合A基金在2019年报中的第四大重仓股是长春高新，股票代码为000661。
583,903,20190724日，一级行业为医药生物的股票的成交量合计是多少？取整。,20190724日，一级行业为医药生物的股票的成交量合计是no such column: 股。
584,904,股票600290在20211105日期中的收盘价是多少?（小数点保留3位）,股票600290在20211105日期中的收盘价是3.400。
585,905,请问2020年二季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,2020年二季度共有11976家基金是净申购，它们的净申购份额加起来是-370745411868.91（单位：元），四舍五入保留小数点两位。
586,906,我想知道前海开源中药研究精选股票A在2021年Q2的季报中，该基金的第4大重仓股的代码是什么?,在2021年Q2的季报中，前海开源中药研究精选股票A基金的第4大重仓股的代码是600085。
587,908,请问2021年一季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,2021年一季度共有17325家基金是净申购，它们的净申购份额总计为72237093716.2。
588,910,请帮我计算，代码为603937的股票，2020年一年持有的年化收益率有多少？百分数请保留两位小数。年化收益率定义为：（（有记录的一年的最终收盘价-有记录的一年的年初当天开盘价）/有记录的一年的当天开盘价）* 100%。,请帮我计算，代码为603937的股票，2020年一年持有的年化收益率为（（有记录的一年的最终收盘价-有记录的一年的年初当天开盘价）/有记录的一年的当天开盘价）* 100%。
589,911,"我想了解一下银华基金管理股份有限公司2020年成立的债券型基金,其管理费率的平均值是多少?请四舍五入保留小数点两位。",银华基金管理股份有限公司2020年成立的债券型基金的管理费率平均值为0.32，四舍五入保留小数点两位。
590,912,"请查询：2020年12月年报(含半年报),持有16华润01且是前10大重仓股的基金有几个？",根据查询结果显示，2020年12月年报(含半年报)中，持有16华润01且是前10大重仓股的基金共有3个。
591,913,在2021年的中期报告里，博时基金管理有限公司管理的基金中，有多少比例的基金是个人投资者持有的份额超过机构投资者？希望得到一个精确到两位小数的百分比。,在2021年的中期报告中，博时基金管理有限公司管理的基金中，没有提供个人投资者持有的份额超过机构投资者的比例。
592,914,20201116日，一级行业为综合金融的股票的成交量合计是多少？取整。,20201116日，一级行业为综合金融的股票的成交量合计是0。
593,917,在2020年报中，南方荣尊混合A基金第六大重仓股的代码和股票名称是什么？,南方荣尊混合A基金在2020年报中的第六大重仓股是代码为601888的股票，股票名称为中国中免。
594,919,2019年中期报告里，东方基金管理股份有限公司管理的基金中，机构投资者持有份额比个人投资者多的基金有多少只?,在2019年中期报告中，东方基金管理股份有限公司管理的基金中，没有列出机构投资者持有份额比个人投资者多的基金。
595,920,请帮我计算：在20190612，日收益率为负的A股股票有几个。,在20190612，日收益率为负的A股股票有2466个。
596,923,我想知道兴全合宜灵活配置混合(LOF)C在2021年Q1的季报中，该基金的第2大重仓股的代码是什么?,兴全合宜灵活配置混合(LOF)C在2021年Q1的季报中，该基金的第2大重仓股的代码是1。
597,925,请帮我查询下股票代码为600351的股票在2021年内最高日收盘价是多少？,股票代码为600351的股票在2021年内的最高日收盘价是9.15。
599,931,"假设股票日收益率计算公式为：日收益率 = （当日收盘价-昨收盘价）/昨收盘价。请帮我找到在2020年，中信行业分类行业划分标准,非银行金融一级行业中, 代码为多少的股票的日均收益率最高？",根据查询结果显示，20210907日，一级行业为家用电器的股票的成交量合计为0。
600,934,20210429港股下跌的股票家数有多少家?,20210429港股下跌的股票家数有0家。
601,935,请帮我查询下，在2021年09月的报告中，报告期基金总申购份额和报告期基金总赎回份额差额最大的一只基金的简称是什么？差额有多少？保留两位小数。,在2021年09月的报告中，报告期基金总申购份额和报告期基金总赎回份额差额最大的一只基金的简称是XXX基金，差额为XXXX份。
602,936,我想知道在20200930的季报里，东兴中证消费50指数C投资的股票分别是哪些申万一级行业？,在20200930的季报里，东兴中证消费50指数C投资的股票分别是000858，属于食品饮料申万一级行业。
603,938,帮我查一下上银中证500指数增强C基金在20210827的资产净值和单位净值是多少?,上银中证500指数增强C基金在20210827的资产净值为3960753241.24，单位净值为2.0751。
604,939,请帮我查询出20210712日，建材一级行业涨幅超过5%（不包含）的股票数量。,根据查询结果显示，20210712日，建材一级行业涨幅超过5%（不包含）的股票数量为42只。
605,940,请帮我查询下，在2020年Q4季报报告中，008572基金的第一大重仓可转债同期还有多少只基金也进行了持仓？,在2020年Q4季报报告中，008572基金的第一大重仓可转债同期没有其他基金进行了持仓。
606,942,"在20190630的年报(含半年报)中，德邦锐兴债券A基金的债券持仓,其持有最大仓位的债券类型是什么?",在20190630的年报(含半年报)中，德邦锐兴债券A基金的债券持仓中，其持有最大仓位的债券类型是中期票据。
607,944,招商基金管理有限公司管理的股票型产品的数量有多少?,招商基金管理有限公司管理的股票型产品的数量有多少？
608,945,查询下基金代码009106的基金，它的托管费率是？,基金代码009106的基金，它的托管费率是0.15%。
609,949,在2019年1月27日，使用中信行业分类标准，股票代码002051是属于哪个一级行业的?,股票代码002051在2019年1月27日使用中信行业分类标准属于建筑一级行业。
610,950,查询下基金代码009104的基金，它的管理费率是？,基金代码009104的基金的管理费率是0.6%。
611,951,请查询：在20200629，属于申万二级金属非金属新材料行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,在20200629，属于申万二级金属非金属新材料行业的A股股票的平均成交金额是136484628.175。
612,952,我想知道华夏创业板动量成长ETF基金，在2021年年度报告中，前10大重仓股中，有多少只股票在报告期内取得正收益。,华夏创业板动量成长ETF基金在2021年年度报告中，前10大重仓股中有250只股票在报告期内取得正收益。
613,953,我想知道淳厚基金管理有限公司在2019年成立了多少只管理费率小于0.8%的基金？,淳厚基金管理有限公司在2019年成立了2只管理费率小于0.8%的基金。
